filter,Date,sampledFlow,sampledDatePC,sampledDateFlow,flow,turbidity,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,difference,runID,runDifference,filterRun,filterRunDate
9,2021-08-09T05:45:00Z,1.174154,2021-08-09T05:48:00Z,2021-08-09T05:45:00Z,1,0.04151404,35,9,3,1,0,0,0,0,0,75,2,30,9-2,9 - 08/07
9,2021-08-09T07:00:00Z,1.202215,2021-08-09T07:03:00Z,2021-08-09T07:00:00Z,1,0.04151404,35,9,4,1,0,0,0,0,0,15,2,31.25,9-2,9 - 08/07
9,2021-08-09T07:15:00Z,1.204431,2021-08-09T07:18:00Z,2021-08-09T07:15:00Z,1,0.04273504,35,7,3,2,0,0,0,0,0,15,2,31.5,9-2,9 - 08/07
9,2021-08-09T07:30:00Z,1.089231,2021-08-09T07:33:00Z,2021-08-09T07:30:00Z,1,0.04151404,36,10,3,1,0,0,0,0,0,15,2,31.75,9-2,9 - 08/07
9,2021-08-09T07:45:00Z,1.140185,2021-08-09T07:48:00Z,2021-08-09T07:45:00Z,1,0.04395605,35,8,4,1,0,0,0,0,0,75,2,32,9-2,9 - 08/07
9,2021-08-09T09:00:00Z,1.083323,2021-08-09T09:03:00Z,2021-08-09T09:00:00Z,1,0.04395605,35,10,4,1,0,0,0,0,0,15,2,33.25,9-2,9 - 08/07
9,2021-08-09T09:15:00Z,1.088492,2021-08-09T09:18:00Z,2021-08-09T09:15:00Z,1,0.04395605,35,10,4,1,0,0,0,0,0,15,2,33.5,9-2,9 - 08/07
9,2021-08-09T09:30:00Z,1.078892,2021-08-09T09:33:00Z,2021-08-09T09:30:00Z,1,0.04395605,36,9,5,1,0,0,0,0,0,15,2,33.75,9-2,9 - 08/07
9,2021-08-09T09:45:00Z,1.077415,2021-08-09T09:48:00Z,2021-08-09T09:45:00Z,1,0.04395605,36,11,5,2,0,0,0,0,0,75,2,34,9-2,9 - 08/07
9,2021-08-09T11:00:00Z,1.118769,2021-08-09T11:03:00Z,2021-08-09T11:00:00Z,1,0.04395605,36,8,5,1,0,0,0,0,0,15,2,35.25,9-2,9 - 08/07
9,2021-08-09T11:15:00Z,1.1136,2021-08-09T11:18:00Z,2021-08-09T11:15:00Z,1,0.04395605,40,9,5,2,0,0,0,0,0,15,2,35.5,9-2,9 - 08/07
9,2021-08-09T11:30:00Z,1.115815,2021-08-09T11:33:00Z,2021-08-09T11:30:00Z,1,0.04395605,36,10,5,1,0,0,0,0,0,15,2,35.75,9-2,9 - 08/07
9,2021-08-09T11:45:00Z,1.110646,2021-08-09T11:48:00Z,2021-08-09T11:45:00Z,1,0.04395605,38,9,4,2,0,0,0,0,0,75,2,36,9-2,9 - 08/07
9,2021-08-09T13:00:00Z,1.106954,2021-08-09T13:03:00Z,2021-08-09T13:00:00Z,1,0.04395605,38,10,5,1,0,0,0,0,0,15,2,37.25,9-2,9 - 08/07
9,2021-08-09T13:15:00Z,1.108431,2021-08-09T13:18:00Z,2021-08-09T13:15:00Z,1,0.04395605,37,11,4,2,0,0,0,0,0,15,2,37.5,9-2,9 - 08/07
9,2021-08-09T13:30:00Z,1.109908,2021-08-09T13:33:00Z,2021-08-09T13:30:00Z,1,0.04395605,68,10,3,15,1,0,0,0,0,15,2,37.75,9-2,9 - 08/07
9,2021-08-09T13:45:00Z,1.118031,2021-08-09T13:48:00Z,2021-08-09T13:45:00Z,1,0.04395605,40,6,2,2,0,0,0,0,0,75,2,38,9-2,9 - 08/07
9,2021-08-09T15:00:00Z,1.106954,2021-08-09T15:03:00Z,2021-08-09T15:00:00Z,1,0.04517705,47,18,4,0,0,0,0,0,0,15,2,39.25,9-2,9 - 08/07
9,2021-08-09T15:15:00Z,1.108431,2021-08-09T15:18:00Z,2021-08-09T15:15:00Z,1,0.04517705,53,23,4,1,0,0,0,0,0,15,2,39.5,9-2,9 - 08/07
9,2021-08-09T15:30:00Z,1.106954,2021-08-09T15:33:00Z,2021-08-09T15:30:00Z,1,0.04517705,23,4,1,0,0,0,0,0,0,15,2,39.75,9-2,9 - 08/07
9,2021-08-09T15:45:00Z,1.111385,2021-08-09T15:48:00Z,2021-08-09T15:45:00Z,1,0.04517705,18,6,0,0,0,0,0,0,0,75,2,40,9-2,9 - 08/07
9,2021-08-09T17:00:00Z,1.112123,2021-08-09T17:04:00Z,2021-08-09T17:00:00Z,1,0.04639805,50,16,3,0,0,0,0,0,0,15,2,41.25,9-2,9 - 08/07
9,2021-08-09T17:15:00Z,1.120985,2021-08-09T17:19:00Z,2021-08-09T17:15:00Z,1,0.04517705,50,24,5,0,0,0,0,0,0,15,2,41.5,9-2,9 - 08/07
9,2021-08-09T17:30:00Z,1.120246,2021-08-09T17:34:00Z,2021-08-09T17:30:00Z,1,0.04517705,132,11,3,1,0,0,0,0,0,15,2,41.75,9-2,9 - 08/07
9,2021-08-09T17:45:00Z,1.126892,2021-08-09T17:49:00Z,2021-08-09T17:45:00Z,1,0.04517705,88,39,7,0,0,0,0,0,0,75,2,42,9-2,9 - 08/07
9,2021-08-09T19:00:00Z,1.189662,2021-08-09T19:04:00Z,2021-08-09T19:00:00Z,1,0.04395605,61,46,7,0,0,0,0,0,0,15,2,43.25,9-2,9 - 08/07
9,2021-08-09T19:15:00Z,1.185969,2021-08-09T19:19:00Z,2021-08-09T19:15:00Z,1,0.04395605,61,51,8,0,0,0,0,0,0,15,2,43.5,9-2,9 - 08/07
9,2021-08-09T19:30:00Z,1.178585,2021-08-09T19:34:00Z,2021-08-09T19:30:00Z,1,0.04395605,47,40,7,0,0,0,0,0,0,15,2,43.75,9-2,9 - 08/07
9,2021-08-09T19:45:00Z,1.171938,2021-08-09T19:49:00Z,2021-08-09T19:45:00Z,1,0.04395605,55,47,7,0,0,0,0,0,0,75,2,44,9-2,9 - 08/07
9,2021-08-09T21:00:00Z,1.188923,2021-08-09T21:04:00Z,2021-08-09T21:00:00Z,1,0.04395605,59,49,8,1,0,0,0,0,0,15,2,45.25,9-2,9 - 08/07
9,2021-08-09T21:15:00Z,1.191138,2021-08-09T21:19:00Z,2021-08-09T21:15:00Z,1,0.04395605,59,46,7,0,0,0,0,0,0,15,2,45.5,9-2,9 - 08/07
9,2021-08-09T21:30:00Z,1.1904,2021-08-09T21:34:00Z,2021-08-09T21:30:00Z,1,0.04395605,35,31,5,1,0,0,0,0,0,15,2,45.75,9-2,9 - 08/07
9,2021-08-09T21:45:00Z,1.192615,2021-08-09T21:49:00Z,2021-08-09T21:45:00Z,1,0.04273504,35,31,6,0,0,0,0,0,0,75,2,46,9-2,9 - 08/07
9,2021-08-09T23:00:00Z,1.208862,2021-08-09T23:04:00Z,2021-08-09T23:00:00Z,1,0.04395605,52,34,7,1,0,0,0,0,0,15,2,47.25,9-2,9 - 08/07
9,2021-08-09T23:15:00Z,1.208123,2021-08-09T23:19:00Z,2021-08-09T23:15:00Z,1,0.04395605,53,28,6,1,0,0,0,0,0,15,2,47.5,9-2,9 - 08/07
9,2021-08-09T23:30:00Z,1.210338,2021-08-09T23:34:00Z,2021-08-09T23:30:00Z,1,0.04395605,30,22,4,1,0,0,0,0,0,15,2,47.75,9-2,9 - 08/07
9,2021-08-09T23:45:00Z,1.202215,2021-08-09T23:49:00Z,2021-08-09T23:45:00Z,1,0.04395605,30,24,5,0,0,0,0,0,0,75,2,48,9-2,9 - 08/07
9,2021-08-10T01:00:00Z,0.9902769,2021-08-10T01:04:00Z,2021-08-10T01:00:00Z,1,0.04639805,53,26,6,1,0,0,0,0,0,15,2,49.25,9-2,9 - 08/07
9,2021-08-10T01:15:00Z,0.9888,2021-08-10T01:19:00Z,2021-08-10T01:15:00Z,1,0.04639805,265,61,25,5,1,0,0,0,0,15,2,49.5,9-2,9 - 08/07
9,2021-08-10T01:30:00Z,0.9910154,2021-08-10T01:34:00Z,2021-08-10T01:30:00Z,1,0.04639805,28,14,4,0,0,0,0,0,0,15,2,49.75,9-2,9 - 08/07
9,2021-08-10T01:45:00Z,0.987323,2021-08-10T01:49:00Z,2021-08-10T01:45:00Z,1,0.04639805,31,15,4,1,0,0,0,0,0,75,2,50,9-2,9 - 08/07
9,2021-08-10T03:00:00Z,0.9961846,2021-08-10T03:04:00Z,2021-08-10T03:00:00Z,1,0.04639805,54,22,4,0,0,0,0,0,0,15,2,51.25,9-2,9 - 08/07
9,2021-08-10T03:15:00Z,0.9961846,2021-08-10T03:19:00Z,2021-08-10T03:15:00Z,1,0.04639805,343,60,26,5,2,0,0,0,0,15,2,51.5,9-2,9 - 08/07
9,2021-08-10T03:30:00Z,0.9947076,2021-08-10T03:34:00Z,2021-08-10T03:30:00Z,1,0.04639805,31,12,3,1,0,0,0,0,0,15,2,51.75,9-2,9 - 08/07
9,2021-08-10T03:45:00Z,0.9939692,2021-08-10T03:49:00Z,2021-08-10T03:45:00Z,1,0.04639805,32,13,3,1,0,0,0,0,0,75,2,52,9-2,9 - 08/07
9,2021-08-10T05:00:00Z,0.9998769,2021-08-10T05:04:00Z,2021-08-10T05:00:00Z,1,0.04761905,59,17,4,1,0,0,0,0,0,15,2,53.25,9-2,9 - 08/07
9,2021-08-10T05:15:00Z,1.000615,2021-08-10T05:19:00Z,2021-08-10T05:15:00Z,1,0.04761905,257,45,20,4,1,0,0,0,0,15,2,53.5,9-2,9 - 08/07
9,2021-08-10T05:30:00Z,1.000615,2021-08-10T05:34:00Z,2021-08-10T05:30:00Z,1,0.04761905,31,12,3,1,0,0,0,0,0,15,2,53.75,9-2,9 - 08/07
9,2021-08-10T05:45:00Z,0.9998769,2021-08-10T05:49:00Z,2021-08-10T05:45:00Z,1,0.04884005,36,13,3,1,0,0,0,0,0,75,2,54,9-2,9 - 08/07
9,2021-08-10T07:00:00Z,0.9851077,2021-08-10T07:05:00Z,2021-08-10T07:00:00Z,1,0.04884005,62,19,3,0,0,0,0,0,0,15,2,55.25,9-2,9 - 08/07
9,2021-08-10T07:15:00Z,0.9806769,2021-08-10T07:20:00Z,2021-08-10T07:15:00Z,1,0.04884005,222,41,17,3,0,0,0,0,0,15,2,55.5,9-2,9 - 08/07
9,2021-08-10T07:30:00Z,0.9799384,2021-08-10T07:35:00Z,2021-08-10T07:30:00Z,1,0.04884005,37,13,3,1,0,0,0,0,0,15,2,55.75,9-2,9 - 08/07
9,2021-08-10T07:45:00Z,1.014646,2021-08-10T07:50:00Z,2021-08-10T07:45:00Z,1,0.04884005,36,9,2,0,0,0,0,0,0,75,2,56,9-2,9 - 08/07
9,2021-08-10T09:00:00Z,1.012431,2021-08-10T09:05:00Z,2021-08-10T09:00:00Z,1,0.04884005,72,20,4,0,0,0,0,0,0,15,2,57.25,9-2,9 - 08/07
9,2021-08-10T09:15:00Z,1.2096,2021-08-10T09:20:00Z,2021-08-10T09:15:00Z,1,0.04884005,213,37,17,3,0,0,0,0,0,15,2,57.5,9-2,9 - 08/07
9,2021-08-10T09:30:00Z,1.210338,2021-08-10T09:35:00Z,2021-08-10T09:30:00Z,1,0.04761905,80,16,5,1,0,0,0,0,0,15,2,57.75,9-2,9 - 08/07
9,2021-08-10T09:45:00Z,1.207385,2021-08-10T09:50:00Z,2021-08-10T09:45:00Z,1,0.04639805,44,10,4,1,0,0,0,0,0,75,2,58,9-2,9 - 08/07
9,2021-08-10T11:00:00Z,1.200738,2021-08-10T11:05:00Z,2021-08-10T11:00:00Z,1,0.04639805,76,20,6,0,0,0,0,0,0,15,2,59.25,9-2,9 - 08/07
9,2021-08-10T11:15:00Z,1.200738,2021-08-10T11:20:00Z,2021-08-10T11:15:00Z,1,0.04639805,167,39,21,3,0,0,0,0,0,15,2,59.5,9-2,9 - 08/07
9,2021-08-10T11:30:00Z,1.201477,2021-08-10T11:35:00Z,2021-08-10T11:30:00Z,1,0.04639805,46,14,5,1,0,0,0,0,0,15,2,59.75,9-2,9 - 08/07
9,2021-08-10T11:45:00Z,1.197785,2021-08-10T11:50:00Z,2021-08-10T11:45:00Z,1,0.04761905,48,15,6,1,0,0,0,0,0,75,2,60,9-2,9 - 08/07
9,2021-08-10T13:00:00Z,1.189662,2021-08-10T13:05:00Z,2021-08-10T13:00:00Z,1,0.04761905,86,24,6,1,0,0,0,0,0,15,2,61.25,9-2,9 - 08/07
9,2021-08-10T13:15:00Z,1.187446,2021-08-10T13:20:00Z,2021-08-10T13:15:00Z,1,0.04761905,132,38,18,2,0,0,0,0,0,15,2,61.5,9-2,9 - 08/07
9,2021-08-10T13:30:00Z,1.188184,2021-08-10T13:35:00Z,2021-08-10T13:30:00Z,1,0.04761905,53,15,6,1,0,0,0,0,0,15,2,61.75,9-2,9 - 08/07
9,2021-08-10T13:45:00Z,1.181538,2021-08-10T13:50:00Z,2021-08-10T13:45:00Z,1,0.04761905,50,15,7,1,0,0,0,0,0,75,2,62,9-2,9 - 08/07
9,2021-08-10T15:00:00Z,1.203692,2021-08-10T15:05:00Z,2021-08-10T15:00:00Z,1,0.04761905,95,31,8,1,0,0,0,0,0,15,2,63.25,9-2,9 - 08/07
9,2021-08-10T15:15:00Z,1.208862,2021-08-10T15:20:00Z,2021-08-10T15:15:00Z,1,0.04884005,137,37,20,3,0,0,0,0,0,15,2,63.5,9-2,9 - 08/07
9,2021-08-10T15:30:00Z,1.208123,2021-08-10T15:35:00Z,2021-08-10T15:30:00Z,1,0.04884005,53,16,6,1,0,0,0,0,0,15,2,63.75,9-2,9 - 08/07
9,2021-08-10T15:45:00Z,1.205908,2021-08-10T15:50:00Z,2021-08-10T15:45:00Z,1,0.04884005,54,16,7,1,0,0,0,0,0,75,2,64,9-2,9 - 08/07
9,2021-08-10T17:00:00Z,1.181538,2021-08-10T17:05:00Z,2021-08-10T17:00:00Z,1,0.04884005,107,35,6,1,0,0,0,0,0,15,2,65.25,9-2,9 - 08/07
9,2021-08-10T17:15:00Z,1.185969,2021-08-10T17:20:00Z,2021-08-10T17:15:00Z,1,0.04884005,59,16,5,1,0,0,0,0,0,15,2,65.5,9-2,9 - 08/07
9,2021-08-10T17:30:00Z,1.186708,2021-08-10T17:35:00Z,2021-08-10T17:30:00Z,1,0.04884005,58,16,6,1,0,0,0,0,0,15,2,65.75,9-2,9 - 08/07
9,2021-08-10T17:45:00Z,1.205908,2021-08-10T17:50:00Z,2021-08-10T17:45:00Z,1,0.04884005,59,15,6,0,0,0,0,0,0,75,2,66,9-2,9 - 08/07
9,2021-08-10T19:00:00Z,1.000615,2021-08-10T19:05:00Z,2021-08-10T19:00:00Z,1,0.05250305,124,44,8,1,0,0,0,0,0,15,2,67.25,9-2,9 - 08/07
9,2021-08-10T19:15:00Z,1.002092,2021-08-10T19:20:00Z,2021-08-10T19:15:00Z,1,0.05250305,55,15,6,1,0,0,0,0,0,15,2,67.5,9-2,9 - 08/07
9,2021-08-10T19:30:00Z,0.9961846,2021-08-10T19:35:00Z,2021-08-10T19:30:00Z,1,0.05250305,57,15,4,1,0,0,0,0,0,15,2,67.75,9-2,9 - 08/07
9,2021-08-10T19:45:00Z,0.9947076,2021-08-10T19:50:00Z,2021-08-10T19:45:00Z,1,0.05128205,59,16,5,0,0,0,0,0,0,1515,2,68,9-2,9 - 08/07
9,2021-08-11T21:00:00Z,1.024985,2021-08-11T21:07:00Z,2021-08-11T21:00:00Z,1,0.05738706,62,16,9,1,0,0,0,0,0,15,3,0,9-3,9 - 08/11
9,2021-08-11T21:15:00Z,0.996923,2021-08-11T21:22:00Z,2021-08-11T21:15:00Z,1,0.04884005,36,11,6,1,0,0,0,0,0,15,3,0.25,9-3,9 - 08/11
9,2021-08-11T21:30:00Z,0.996923,2021-08-11T21:37:00Z,2021-08-11T21:30:00Z,1,0.04517705,32,11,4,0,0,0,0,0,0,15,3,0.5,9-3,9 - 08/11
9,2021-08-11T21:45:00Z,0.9998769,2021-08-11T21:52:00Z,2021-08-11T21:45:00Z,1,0.04273504,33,16,4,1,0,0,0,0,0,75,3,0.75,9-3,9 - 08/11
9,2021-08-11T23:00:00Z,1.010954,2021-08-11T23:07:00Z,2021-08-11T23:00:00Z,1,0.04029304,46,26,7,0,0,0,0,0,0,15,3,2,9-3,9 - 08/11
9,2021-08-11T23:15:00Z,1.005046,2021-08-11T23:22:00Z,2021-08-11T23:15:00Z,1,0.04029304,47,21,8,0,0,0,0,0,0,15,3,2.25,9-3,9 - 08/11
9,2021-08-11T23:30:00Z,1.009477,2021-08-11T23:37:00Z,2021-08-11T23:30:00Z,1,0.04029304,47,20,5,0,0,0,0,0,0,15,3,2.5,9-3,9 - 08/11
9,2021-08-11T23:45:00Z,1.016123,2021-08-11T23:52:00Z,2021-08-11T23:45:00Z,1,0.04029304,47,18,6,1,0,0,0,0,0,75,3,2.75,9-3,9 - 08/11
9,2021-08-12T01:00:00Z,1.011692,2021-08-12T01:07:00Z,2021-08-12T01:00:00Z,1,0.04029304,51,22,7,1,0,0,0,0,0,15,3,4,9-3,9 - 08/11
9,2021-08-12T01:15:00Z,1.012431,2021-08-12T01:22:00Z,2021-08-12T01:15:00Z,1,0.03907204,49,18,6,1,0,0,0,0,0,15,3,4.25,9-3,9 - 08/11
9,2021-08-12T01:30:00Z,1.012431,2021-08-12T01:37:00Z,2021-08-12T01:30:00Z,1,0.03907204,49,18,5,0,0,0,0,0,0,15,3,4.5,9-3,9 - 08/11
9,2021-08-12T01:45:00Z,1.020554,2021-08-12T01:52:00Z,2021-08-12T01:45:00Z,1,0.04029304,47,16,6,0,0,0,0,0,0,90,3,4.75,9-3,9 - 08/11
9,2021-08-12T03:15:00Z,1.210338,2021-08-12T03:08:00Z,2021-08-12T03:15:00Z,1,0.04029304,54,21,6,1,0,0,0,0,0,15,3,6.25,9-3,9 - 08/11
9,2021-08-12T03:30:00Z,1.211077,2021-08-12T03:23:00Z,2021-08-12T03:30:00Z,1,0.04029304,322,30,11,2,0,0,0,0,0,15,3,6.5,9-3,9 - 08/11
9,2021-08-12T03:45:00Z,1.205169,2021-08-12T03:38:00Z,2021-08-12T03:45:00Z,1,0.04029304,54,12,4,1,0,0,0,0,0,15,3,6.75,9-3,9 - 08/11
9,2021-08-12T04:00:00Z,1.181538,2021-08-12T03:53:00Z,2021-08-12T04:00:00Z,1,0.04029304,29,7,3,0,0,0,0,0,0,75,3,7,9-3,9 - 08/11
9,2021-08-12T05:15:00Z,1.214769,2021-08-12T05:08:00Z,2021-08-12T05:15:00Z,1,0.04029304,28,10,3,0,0,0,0,0,0,15,3,8.25,9-3,9 - 08/11
9,2021-08-12T05:30:00Z,1.215508,2021-08-12T05:23:00Z,2021-08-12T05:30:00Z,1,0.04029304,56,10,2,0,0,0,0,0,0,15,3,8.5,9-3,9 - 08/11
9,2021-08-12T05:45:00Z,1.215508,2021-08-12T05:38:00Z,2021-08-12T05:45:00Z,1,0.04029304,22,3,1,0,0,0,0,0,0,15,3,8.75,9-3,9 - 08/11
9,2021-08-12T06:00:00Z,1.220677,2021-08-12T05:53:00Z,2021-08-12T06:00:00Z,1,0.04029304,19,4,1,0,0,0,0,0,0,75,3,9,9-3,9 - 08/11
9,2021-08-12T07:15:00Z,1.211077,2021-08-12T07:08:00Z,2021-08-12T07:15:00Z,1,0.04029304,31,8,3,0,0,0,0,0,0,15,3,10.25,9-3,9 - 08/11
9,2021-08-12T07:30:00Z,1.211815,2021-08-12T07:23:00Z,2021-08-12T07:30:00Z,1,0.04029304,54,10,2,0,0,0,0,0,0,15,3,10.5,9-3,9 - 08/11
9,2021-08-12T07:45:00Z,1.207385,2021-08-12T07:38:00Z,2021-08-12T07:45:00Z,1,0.04029304,22,4,1,0,0,0,0,0,0,15,3,10.75,9-3,9 - 08/11
9,2021-08-12T08:00:00Z,1.204431,2021-08-12T07:53:00Z,2021-08-12T08:00:00Z,1,0.04029304,19,4,1,0,0,0,0,0,0,75,3,11,9-3,9 - 08/11
9,2021-08-12T09:15:00Z,1.211077,2021-08-12T09:08:00Z,2021-08-12T09:15:00Z,1,0.04029304,35,10,4,0,0,0,0,0,0,15,3,12.25,9-3,9 - 08/11
9,2021-08-12T09:30:00Z,1.207385,2021-08-12T09:23:00Z,2021-08-12T09:30:00Z,1,0.04151404,53,11,2,0,0,0,0,0,0,15,3,12.5,9-3,9 - 08/11
9,2021-08-12T09:45:00Z,1.202954,2021-08-12T09:38:00Z,2021-08-12T09:45:00Z,1,0.04029304,20,5,1,0,0,0,0,0,0,15,3,12.75,9-3,9 - 08/11
9,2021-08-12T10:00:00Z,1.201477,2021-08-12T09:53:00Z,2021-08-12T10:00:00Z,1,0.04151404,19,3,1,0,0,0,0,0,0,75,3,13,9-3,9 - 08/11
9,2021-08-12T11:15:00Z,1.197785,2021-08-12T11:08:00Z,2021-08-12T11:15:00Z,1,0.04151404,48,16,5,1,0,0,0,0,0,15,3,14.25,9-3,9 - 08/11
9,2021-08-12T11:30:00Z,1.194092,2021-08-12T11:23:00Z,2021-08-12T11:30:00Z,1,0.04151404,59,16,3,1,0,0,0,0,0,15,3,14.5,9-3,9 - 08/11
9,2021-08-12T11:45:00Z,1.197046,2021-08-12T11:38:00Z,2021-08-12T11:45:00Z,1,0.04151404,26,6,1,0,0,0,0,0,0,15,3,14.75,9-3,9 - 08/11
9,2021-08-12T12:00:00Z,1.191877,2021-08-12T11:53:00Z,2021-08-12T12:00:00Z,1,0.04151404,26,5,2,0,0,0,0,0,0,75,3,15,9-3,9 - 08/11
9,2021-08-12T13:15:00Z,1.191138,2021-08-12T13:08:00Z,2021-08-12T13:15:00Z,1,0.04151404,48,19,5,1,0,0,0,0,0,15,3,16.25,9-3,9 - 08/11
9,2021-08-12T13:30:00Z,1.187446,2021-08-12T13:23:00Z,2021-08-12T13:30:00Z,1,0.04151404,40,12,3,0,0,0,0,0,0,15,3,16.5,9-3,9 - 08/11
9,2021-08-12T13:45:00Z,1.185231,2021-08-12T13:38:00Z,2021-08-12T13:45:00Z,1,0.04151404,24,6,1,0,0,0,0,0,0,15,3,16.75,9-3,9 - 08/11
9,2021-08-12T14:00:00Z,1.186708,2021-08-12T13:53:00Z,2021-08-12T14:00:00Z,1,0.04273504,21,4,1,0,0,0,0,0,0,75,3,17,9-3,9 - 08/11
9,2021-08-12T15:15:00Z,1.174154,2021-08-12T15:08:00Z,2021-08-12T15:15:00Z,1,0.04273504,46,19,6,0,0,0,0,0,0,15,3,18.25,9-3,9 - 08/11
9,2021-08-12T15:30:00Z,1.183015,2021-08-12T15:23:00Z,2021-08-12T15:30:00Z,1,0.04395605,40,11,3,0,0,0,0,0,0,15,3,18.5,9-3,9 - 08/11
9,2021-08-12T15:45:00Z,1.1808,2021-08-12T15:38:00Z,2021-08-12T15:45:00Z,1,0.04273504,22,5,2,0,0,0,0,0,0,15,3,18.75,9-3,9 - 08/11
9,2021-08-12T16:00:00Z,1.187446,2021-08-12T15:53:00Z,2021-08-12T16:00:00Z,1,0.04395605,22,5,1,0,0,0,0,0,0,75,3,19,9-3,9 - 08/11
9,2021-08-12T17:15:00Z,1.183754,2021-08-12T17:08:00Z,2021-08-12T17:15:00Z,1,0.04395605,47,16,6,0,0,0,0,0,0,15,3,20.25,9-3,9 - 08/11
9,2021-08-12T17:30:00Z,1.178585,2021-08-12T17:23:00Z,2021-08-12T17:30:00Z,1,0.04395605,43,11,3,1,0,0,0,0,0,15,3,20.5,9-3,9 - 08/11
9,2021-08-12T17:45:00Z,1.174892,2021-08-12T17:39:00Z,2021-08-12T17:45:00Z,1,0.04395605,24,6,2,0,0,0,0,0,0,15,3,20.75,9-3,9 - 08/11
9,2021-08-12T18:00:00Z,1.189662,2021-08-12T17:54:00Z,2021-08-12T18:00:00Z,1,0.04395605,20,6,2,0,0,0,0,0,0,75,3,21,9-3,9 - 08/11
9,2021-08-12T19:15:00Z,1.192615,2021-08-12T19:09:00Z,2021-08-12T19:15:00Z,1,0.04395605,48,15,5,1,0,0,0,0,0,15,3,22.25,9-3,9 - 08/11
9,2021-08-12T19:30:00Z,1.189662,2021-08-12T19:24:00Z,2021-08-12T19:30:00Z,1,0.04517705,45,13,2,0,0,0,0,0,0,15,3,22.5,9-3,9 - 08/11
9,2021-08-12T19:45:00Z,1.191138,2021-08-12T19:39:00Z,2021-08-12T19:45:00Z,1,0.04395605,23,5,2,0,0,0,0,0,0,15,3,22.75,9-3,9 - 08/11
9,2021-08-12T20:00:00Z,1.197785,2021-08-12T19:54:00Z,2021-08-12T20:00:00Z,1,0.04395605,22,7,2,0,0,0,0,0,0,75,3,23,9-3,9 - 08/11
9,2021-08-12T21:15:00Z,1.175631,2021-08-12T21:09:00Z,2021-08-12T21:15:00Z,1,0.04395605,49,14,5,0,0,0,0,0,0,15,3,24.25,9-3,9 - 08/11
9,2021-08-12T21:30:00Z,1.184492,2021-08-12T21:24:00Z,2021-08-12T21:30:00Z,1,0.04395605,46,13,3,1,0,0,0,0,0,15,3,24.5,9-3,9 - 08/11
9,2021-08-12T21:45:00Z,1.187446,2021-08-12T21:39:00Z,2021-08-12T21:45:00Z,1,0.04395605,22,5,1,0,0,0,0,0,0,15,3,24.75,9-3,9 - 08/11
9,2021-08-12T22:00:00Z,1.185969,2021-08-12T21:54:00Z,2021-08-12T22:00:00Z,1,0.04395605,21,6,2,0,0,0,0,0,0,75,3,25,9-3,9 - 08/11
9,2021-08-12T23:15:00Z,1.189662,2021-08-12T23:09:00Z,2021-08-12T23:15:00Z,1,0.04395605,51,13,5,0,0,0,0,0,0,15,3,26.25,9-3,9 - 08/11
9,2021-08-12T23:30:00Z,1.189662,2021-08-12T23:24:00Z,2021-08-12T23:30:00Z,1,0.04395605,54,15,3,1,0,0,0,0,0,15,3,26.5,9-3,9 - 08/11
9,2021-08-12T23:45:00Z,1.197785,2021-08-12T23:39:00Z,2021-08-12T23:45:00Z,1,0.04517705,24,6,2,0,0,0,0,0,0,15,3,26.75,9-3,9 - 08/11
9,2021-08-13T00:00:00Z,1.191138,2021-08-12T23:54:00Z,2021-08-13T00:00:00Z,1,0.04395605,22,6,2,0,0,0,0,0,0,75,3,27,9-3,9 - 08/11
9,2021-08-13T01:15:00Z,1.186708,2021-08-13T01:09:00Z,2021-08-13T01:15:00Z,1,0.04395605,49,13,4,1,0,0,0,0,0,15,3,28.25,9-3,9 - 08/11
9,2021-08-13T01:30:00Z,1.191138,2021-08-13T01:24:00Z,2021-08-13T01:30:00Z,1,0.04395605,55,16,3,1,0,0,0,0,0,15,3,28.5,9-3,9 - 08/11
9,2021-08-13T01:45:00Z,1.196308,2021-08-13T01:39:00Z,2021-08-13T01:45:00Z,1,0.04517705,23,7,2,1,0,0,0,0,0,15,3,28.75,9-3,9 - 08/11
9,2021-08-13T02:00:00Z,1.194092,2021-08-13T01:54:00Z,2021-08-13T02:00:00Z,1,0.04395605,23,5,2,0,0,0,0,0,0,75,3,29,9-3,9 - 08/11
9,2021-08-13T03:15:00Z,1.191138,2021-08-13T03:09:00Z,2021-08-13T03:15:00Z,1,0.04395605,51,12,4,1,0,0,0,0,0,15,3,30.25,9-3,9 - 08/11
9,2021-08-13T03:30:00Z,1.192615,2021-08-13T03:24:00Z,2021-08-13T03:30:00Z,1,0.04395605,67,17,4,0,0,0,0,0,0,15,3,30.5,9-3,9 - 08/11
9,2021-08-13T03:45:00Z,1.221415,2021-08-13T03:39:00Z,2021-08-13T03:45:00Z,1,0.04395605,29,9,2,0,0,0,0,0,0,15,3,30.75,9-3,9 - 08/11
9,2021-08-13T04:00:00Z,1.183015,2021-08-13T03:54:00Z,2021-08-13T04:00:00Z,1,0.04395605,25,6,2,0,0,0,0,0,0,75,3,31,9-3,9 - 08/11
9,2021-08-13T05:15:00Z,1.201477,2021-08-13T05:09:00Z,2021-08-13T05:15:00Z,1,0.04517705,51,14,5,1,0,0,0,0,0,15,3,32.25,9-3,9 - 08/11
